Trip,Ident,Species,Coord_system,Latitude,Longitude,Date,Altitude_m,Collectors,Seeds,Location,Comments,MaxCoordUncertainty_m,Trip_comments,,,,,,,,,,,,,,,,
Trip12,NSW0408,Eucalyptus melliodora hyb?,WGS84,-30.44934265,151.8083059,13-OCT-19 3:25:46PM,1006.378174,Helen Bothwell,Y,Rockvale Rd NE out of Armidale,"Not sure on this one, leaves tougher/greener, fruits larger but 5-valved, just seems a bit off, inflorescence also a bit longer little bit like Esid inflor; big-leaved seedling nearby (apple box?)",,,,,,,,,,,,,,,,,,
Trip12,NSW0409,Eucalyptus melliodora hyb?,WGS84,-30.44934827,151.842824,13-OCT-19 3:43:22PM,1058.289063,Helen Bothwell,Y,Rockvale Rd NE out of Armidale,"5-valved fruit but leaves again larger and tougher, with round-leaved seedling underneath (apple box??)",,,,,,,,,,,,,,,,,,
Trip12,NSW0410,Eucalyptus melliodora,WGS84,-30.54418716,151.7940752,13-OCT-19 5:02:16PM,966.243408,Helen Bothwell,N,At rest stop along B78,"Flowering, leaves only, but good 7 axial inflor.",,,,,,,,,,,,,,,,,,
Trip12,NSW0411,Eucalyptus melliodora ?,WGS84,-30.54290137,151.7729065,13-OCT-19 5:14:05PM,996.524902,Helen Bothwell,N,Continuing along B78,"Leaves only, bark looks good",,,,,,,,,,,,,,,,,,
Trip12,NSW0412,?,WGS84,-30.54499794,151.7411247,13-OCT-19 5:24:31PM,993.881104,Helen Bothwell,?,"S from Armidale, Thunderbolt Way S of Uralla, then Hillview Rd E",,,,,,,,,,,,,,,,,,,
Trip12,NSW0413,Eucalyptus melliodora ?,WGS84,-30.79278426,151.5622504,14-OCT-19 11:19:51AM,1071.987549,Helen Bothwell,Y,Along Hillview Rd,"Fruit s 5-valved but larger leaves ovate, more blue-gray than gray-green and tougher, axial flowers, tree looks in rough shape","Emel weird around Armidale - definitely at higher elevation end of their range, cooler",,,,,,,,,,,,,,,,,
Trip12,NSW0414,Eucalyptus melliodora,WGS84,-30.79483942,151.5664735,14-OCT-19 11:34:47AM,1082.562256,Helen Bothwell,N,Along Hillview Rd,"Close to NSW0413 but looks more Emel, leaves gray-green, axial fruits, leaves only, fruits few/green/immature",,,,,,,,,,,,,,,,,,
Trip12,NSW0415,Eucalyptus melliodora ?,WGS84,-30.8061995,151.5887713,14-OCT-19 11:45:03AM,1120.533936,Helen Bothwell,N,Along Hillview Rd,"Leaves darker green and tougher than Emel, but boxy yellow/gray bark, no accessible fruit",E. conica throughout here?,,,,,,,,,,,,,,,,,
Trip12,NSW0416,Eucalyptus melliodora ?,WGS84,-30.80228892,151.229694,14-OCT-19 12:48:24PM,869.87207,Helen Bothwell,N,Green Valley Rd,"No low branches, leaves and bark look good",Snow gums (?!) just N of here,,,,,,,,,,,,,,,,,
Trip12,NSW0417,Eucalyptus melliodora,WGS84,-30.80730155,151.1925294,14-OCT-19 1:06:20PM,797.052734,Helen Bothwell,N,Rocky Gully Rd W," Good Emel, axial inflor, but tall, leaves only",,,,,,,,,,,,,,,,,,
Trip12,NSW0418,Eucalyptus melliodora,WGS84,-30.7754836,151.1688817,14-OCT-19 1:28:46PM,852.568604,Helen Bothwell,F,Rocky Gully Rd W,"Younger Emel, just finishing flowering, just a couple good Emel fruits",,,,,,,,,,,,,,,,,,
Trip12,NSW0419,Eucalyptus melliodora,WGS84,-30.75740257,151.1615932,14-OCT-19 1:43:09PM,856.17334,Helen Bothwell,N,Rocky Gully Rd W,"Just finishing flowering, no fruit, but good axial inflor.",,,,,,,,,,,,,,,,,,
Trip12,NSW0420,Eucalyptus melliodora,WGS84,-30.74620368,151.1480821,14-OCT-19 1:48:44PM,834.543945,Helen Bothwell,F,Rocky Gully Rd W,"Just a couple fruits, good axial inflor, younger",,,,,,,,,,,,,,,,,,
Trip12,NSW0421,Eucalyptus melliodora,WGS84,-30.74259594,151.1421841,14-OCT-19 1:54:52PM,849.203857,Helen Bothwell,Y,Rocky Gully Rd W,"Mid-aged Emel, finally lots of fruit","Lots of white gums, stringybark, and peppermints around here",,,,,,,,,,,,,,,,,
Trip12,NSW0422,Eucalyptus melliodora,WGS84,-30.69893494,151.1016073,14-OCT-19 2:23:06PM,816.759521,Helen Bothwell,N,"S on Retreat Rd, W on Watsons Creek","Just 1 good fruit, axial inflor",,,,,,,,,,,,,,,,,,
Trip12,NSW0423,Eucalyptus melliodora,WGS84,-30.70820667,151.0719744,14-OCT-19 2:33:40PM,820.845215,Helen Bothwell,F,"S on Retreat Rd, W on Watsons Creek","Big older Emel, loaded w flowes and axial inflor, but only 3 good mature fruits",,,,,,,,,,,,,,,,,,
Trip12,NSW0424,Eucalyptus melliodora,WGS84,-30.71791652,151.007706,14-OCT-19 3:00:10PM,856.654053,Helen Bothwell,Y,Manilla Rd,"Big Emel, plenty of large fruit, axial inflor, just done flowering",,,,,,,,,,,,,,,,,,
Trip12,NSW0425,Eucalyptus melliodora,WGS84,-30.71857106,150.9780445,14-OCT-19 3:18:01PM,786.95874,Helen Bothwell,F,Manilla Rd,"Heavy w flowers, bees, but only a couple good mature Emel fruits, nurse to lots of Brachychiton",,,,,,,,,,,,,,,,,,
Trip12,NSW0426,Eucalyptus melliodora,WGS84,-30.73446474,150.8890866,14-OCT-19 3:49:33PM,433.677124,Helen Bothwell,N,Manilla Rd,"HUGE old Emel, no fruit, good 7-axial inflor",,,,,,,,,,,,,,,,,,
Trip12,NSW0427,Eucalyptus melliodora ??,WGS84,-30.80365241,150.7530722,14-OCT-19 4:25:40PM,434.157837,Helen Bothwell,Y,S towards Tamworth on B95,"Axial and terminal inflor., lots of fruits and white flowers, fruits quite small and barrel-shaped, 4/5-valved",,,,,,,,,,,,,,,,,,
Trip12,NSW0428,Ironbark ssp. ,WGS84,-32.4476763,150.269833,15-OCT-19 11:59:18AM,357.012573,Helen Bothwell,Y,"Tamworth heading S back home, S from Sandy Hollow on Byalong Way","NOT Esid, 4-valved tubelike fruits, terminal bright yellow clumped inflor, grayer-black bark w no red, large leaves",,,,,,,,,,,,,,,,,,
Trip12,NSW0429,Eucalyptus melliodora,WGS84,-32.71148371,150.0028898,15-OCT-19 1:06:54PM,652.13501,Helen Bothwell,F,Byalong Valley Way,"Just a few fruits, 4/5-valved and on small side, good 7-axial inflor",,,,,,,,,,,,,,,,,,
Trip12,NSW0430,Eucalyptus melliodora,WGS84,-32.74924845,149.9864985,15-OCT-19 1:20:07PM,614.884277,Helen Bothwell,F,Byalong Valley Way,"Just a few fruits, 4/5-valved and on small side, good 7-axial inflor",,,,,,,,,,,,,,,,,,
Trip12,NSW0431,Eucalyptus melliodora,WGS84,-33.56762814,149.7169738,15-OCT-19 4:17:38PM,752.592041,Helen Bothwell,Y,Beaconsfield Rd S of Bathurst,Fruits smaller,,,,,,,,,,,,,,,,,,
Trip12,NSW0432,Eucalyptus melliodora,WGS84,-33.54143025,149.7208211,15-OCT-19 4:27:24PM,724.233643,Helen Bothwell,N,Beaconsfield Rd S of Bathurst,"No fruit, 7-axial inflor v large","NSW0431 and 0432 seem a bit off, habit of leaves bunched together, but very windy area and higher elevation",,,,,,,,,,,,,,,,,
Trip12,NSW0433,Eucalyptus melliodora,WGS84,-33.55090759,149.6747766,15-OCT-19 4:43:01PM,786.718506,Helen Bothwell,F,O'Connel Plains Rd,"Few fruits 4/5-valved, 7-axial inflor",,,,,,,,,,,,,,,,,,
Trip12,NSW0434,Eucalyptus melliodora,WGS84,-33.51249928,149.5974329,15-OCT-19 5:02:46PM,789.843018,Helen Bothwell,F,Small side rd E,"Few fruits 4/5-valved but quite small cups, 7-axial inflor",,,,,,,,,,,,,,,,,,
Trip12,NSW0435,Eucalyptus melliodora,WGS84,-33.4907505,149.5847496,15-OCT-19 5:14:12PM,714.620361,Helen Bothwell,N,Lagood Rd,"Leaves only, axial inflor.",,,,,,,,,,,,,,,,,,
Trip12,NSW0436,Eucalyptus melliodora ??,WGS84,-33.62226466,149.1314044,15-OCT-19 6:07:25PM,730.481934,Helen Bothwell,Y,"S towards Cowra on A41, little drive pulloff to E","Emel? But everything a bit too big, leaves too big and thick, fruits 5-valved but disc quite recessed barrelly and big, flowering",,,,,,,,,,,,,,,,,,
Trip12,NSW0437,Eucalyptus melliodora,WGS84,-33.64004829,149.1013271,15-OCT-19 6:18:31PM,691.30835,Helen Bothwell,Y,At rest area E side,"LOTS of fruits & more normal Emel size, mostly 5-valved but some 6, flowering, 7 axial inflor.",,,,,,,,,,,,,,,,,,
Trip12,NSW0438,Eucalyptus melliodora,WGS84,-33.64965747,149.0052041,15-OCT-19 6:47:26PM,662.229004,Helen Bothwell,Y,Belubula Way,"Huge old Emel, loaded w fruits, flowers, bees",,,,,,,,,,,,,,,,,,
Trip12,NSW0439,Eucalyptus melliodora ?,WGS84,-33.74238135,148.7251226,15-OCT-19 7:24:38PM,377.200073,Helen Bothwell,Y,Belubula Way,"HUGE old tree, real rough bottom bark, leaves right shape, 5-valved cups, NOT flowering, absolutely hammered w pathogens, galls, etc.",,,,,,,,,,,,,,,,,,
Trip12,NSW0473,Eucalyptus melliodora hyb??,WGS84,-34.00186278,148.877272,16-OCT-19 8:44:45AM,330.816895,Helen Bothwell,Y,"E on Darby Falls Rd from Cowra, S on Frogmore Rd","Box bark but leaves thinner than Emel, fruits quite small, many 4-valved some 5-valved cups, 7-axial inflor",,,,,,,,,,,,,,,,,,
Trip12,NSW0474,Eucalyptus melliodora,WGS84,-34.14715251,148.8765673,16-OCT-19 9:22:42AM,378.64209,Helen Bothwell,F,S on Frogmore,"Flowering, good leaves and bark, axial and terminal inflor on flowering shoots, only 2 small 5-valved fruits",,,,,,,,,,,,,,,,,,
Trip12,NSW0475,Eucalyptus melliodora or conica??,WGS84,-34.19526422,148.8665463,16-OCT-19 9:38:34AM,450.259766,Helen Bothwell,Y,S on Frogmore,"Maybe planted, along fenceline, lots of 4/5 fruits, axial inflor",,,,,,,,,,,,,,,,,,
Trip12,NSW0476,Eucalyptus sideroxylon,WGS84,-34.27466204,148.8474648,16-OCT-19 10:21:50AM,518.753174,Helen Bothwell,Y,Turnoff to the E,Lots of fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0477,Eucalyptus melliodora,WGS84,-34.35387924,148.8386512,16-OCT-19 10:41:28AM,494.960815,Helen Bothwell,N,S on Frogmore,"HUGE old Emel, leaves only",,,,,,,,,,,,,,,,,,
Trip12,NSW0478,Eucalyptus conica??,WGS84,-34.3454815,148.8635759,16-OCT-19 10:52:07AM,533.893799,Helen Bothwell,Y,"Taylors Flat Rd, in lot","4/5-valved fruits, but smaller and kind of conical?, leaves thinnger/greener, box bark, inflor both axial and terminal 3-7",,,,,,,,,,,,,,,,,,
Trip12,NSW0479,Eucalyptus melliodora,WGS84,-34.31938629,148.8955352,16-OCT-19 11:04:41AM,558.166992,Helen Bothwell,F,Taylors Flat Rd,"Classic Emel leaves and axial inflor, only a few fruits, smaller 4/5-valved",,,,,,,,,,,,,,,,,,
Trip12,NSW0480,Eucalyptus sideroxylon (hyb?),WGS84,-34.31748418,148.9161931,16-OCT-19 11:17:01AM,618.008545,Helen Bothwell,Y,Taylors Flat Rd,"Flowers v white, no pink tinge, some leaves ovate, hyb w Emel?? Some typical Esid big fruits",,,,,,,,,,,,,,,,,,
Trip12,NSW0481,Eucalyptus sideroxylon,WGS84,-34.31118568,148.9761603,16-OCT-19 11:33:25AM,645.165527,Helen Bothwell,Y,Taylors Flat Rd,"Lots of white flowers and fruit, classic leaves, lots of ants pollinating flowers",,,,,,,,,,,,,,,,,,
Trip12,NSW0482,Eucalyptus sideroxylon,WGS84,-34.30988138,148.9898644,16-OCT-19 11:42:28AM,616.085938,Helen Bothwell,Y,Taylors Flat Rd,"White flowers, ants, and lots of fruit",,,,,,,,,,,,,,,,,,
Trip12,NSW0483,Eucalyptus melliodora,WGS84,-34.28549113,149.0180949,16-OCT-19 11:51:37AM,480.300781,Helen Bothwell,N,Taylors Flat Rd,"Huge old Emel, good leaves only, 7 axial inflor",,,,,,,,,,,,,,,,,,
Trip12,NSW0484,Eucalyptus sideroxylon,WGS84,-34.28507941,149.0287272,16-OCT-19 12:02:30PM,519.714478,Helen Bothwell,F,Taylors Flat Rd,"Pink flowers, only 2 fruits, good drooping inflor, leaves a bit smaller/softer than typical",,,,,,,,,,,,,,,,,,
Trip12,NSW0485,Eucalyptus melliodora,WGS84,-34.32908281,149.028106,16-OCT-19 12:16:12PM,552.639404,Helen Bothwell,N,,"Big tall Emel, good 7 axial inflor, leaves only",,,,,,,,,,,,,,,,,,
Trip12,NSW0486,Eucalyptus melliodora,WGS84,-34.38329268,149.0343094,16-OCT-19 12:28:10PM,614.403564,Helen Bothwell,Y,,"Big beautiful old Emel, perfect, lots of plump 5-valved fruits, 7 axial inflor",,,,,,,,,,,,,,,,,,
Trip12,NSW0487,Eucalyptus melliodora,WGS84,-34.48603319,148.9311878,16-OCT-19 12:56:59PM,602.627686,Helen Bothwell,Y,S on Rye Park-Dalton Rd,Lots of good fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0488,,WGS84,-34.54987077,148.9295653,16-OCT-19 1:14:04PM,580.036865,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0489,Eucalyptus sideroxylon,WGS84,-33.93080737,147.1581723,18-OCT-19 3:44:11PM,293.325684,Helen Bothwell,Y,"West Wyalong, SW on Tallimba Rd",Some fruits,,,,,,,,,,,,,,,,,,
Trip12,NSW0490,Eucalyptus melliodora,WGS84,-34.69272405,148.9693071,16-OCT-19 1:33:32PM,664.632324,Helen Bothwell,Y,Cooks Hill Rd,"Lots of good fruits, old Emel",,,,,,,,,,,,,,,,,,
Trip13,NSW0491,Eucalyptus sideroxylon,WGS84,-33.93824196,147.1312948,18-OCT-19 3:53:04PM,298.132324,Helen Bothwell,F,Tallimba Rd,Just 3 fruits,,,,,,,,,,,,,,,,,,
Trip13,NSW0492,Eucalyptus sideroxylon,WGS84,-33.93868377,147.1302972,18-OCT-19 3:58:25PM,296.690308,Helen Bothwell,Y,Tallimba Rd,Right next to 491 but LOTS of fruit,,,,,,,,,,,,,,,,,,
Trip13,NSW0493,Eucalyptus sideroxylon,WGS84,-33.94302073,147.1145585,18-OCT-19 4:07:42PM,306.303467,Helen Bothwell,Y,Tallimba Rd,TONS of fruit,,,,,,,,,,,,,,,,,,
Trip13,NSW0494,Eucalyptus sideroxylon,WGS84,-33.94773128,147.0971715,18-OCT-19 4:17:11PM,313.513306,Helen Bothwell,Y,Tallimba Rd,Lots of fruit,,,,,,,,,,,,,,,,,,
Trip13,NSW0495,Eucalyptus sideroxylon,WGS84,-33.95573407,147.0661001,18-OCT-19 4:29:44PM,298.853271,Helen Bothwell,Y,Tallimba Rd,Lots of fruit,,,,,,,,,,,,,,,,,,
Trip13,NSW0496,Eucalyptus sideroxylon,WGS84,-33.95784513,147.0453473,18-OCT-19 4:38:12PM,286.836914,Helen Bothwell,Y,Tallimba Rd,Lots of fruit,,,,,,,,,,,,,,,,,,
Trip13,NSW0497,Eucalyptus sideroxylon,WGS84,-33.97550781,147.0083627,18-OCT-19 4:52:36PM,278.425415,Helen Bothwell,Y,S down Charcoal Tank Rd,Some fruit,,,,,,,,,,,,,,,,,,
Trip13,NSW0498,Eucalyptus sideroxylon,WGS84,-33.96665091,147.0426918,18-OCT-19 5:02:02PM,288.278931,Helen Bothwell,Y,S down Charcoal Tank Rd,"Some fruits, leaves covered in pathogens",,,,,,,,,,,,,,,,,,
Trip13,NSW0499,Eucalyptus sideroxylon,WGS84,-33.98054064,147.0673416,18-OCT-19 5:18:12PM,284.914307,Helen Bothwell,Y,S down Charcoal Tank Rd,Some fruit,,,,,,,,,,,,,,,,,,
Trip13,NSW0500,Eucalyptus sideroxylon,WGS84,-33.98532202,147.1109629,18-OCT-19 5:31:27PM,282.510986,Helen Bothwell,N,S down Charcoal Tank Rd,Leaves only,,,,,,,,,,,,,,,,,,
Trip13,NSW0501,Eucalyptus sideroxylon,WGS84,-33.98577724,147.1484845,18-OCT-19 5:43:05PM,287.557861,Helen Bothwell,Y,"N on West Wyalong-Condobolin Rd, W on Merrengreen Rd",Fruits,,,,,,,,,,,,,,,,,,
Trip13,NSW0502,Eucalyptus sideroxylon,WGS84,-33.79060663,147.0970984,18-OCT-19 6:28:44PM,300.776001,Helen Bothwell,Y,Merrengreen Rd,Lots of smallish fruits,,,,,,,,,,,,,,,,,,
Trip13,NSW0503,Eucalyptus sideroxylon,WGS84,-33.77886292,147.0590381,18-OCT-19 6:53:16PM,280.588379,Helen Bothwell,Y,Merrengreen Rd,Many fruits,,,,,,,,,,,,,,,,,,
Trip13,NSW0504,Eucalyptus sideroxylon,WGS84,-33.77181005,147.0460198,18-OCT-19 7:00:39PM,302.217896,Helen Bothwell,Y,Merrengreen Rd,Many fruits,,,,,,,,,,,,,,,,,,
Trip13,NSW0505,Eucalyptus sideroxylon,WGS84,-33.85499826,147.3780592,19-OCT-19 9:47:46AM,264.005737,Helen Bothwell,F,"E on A39, at rest stop near Wyrra State Forest",Just a few fruits,,,,,,,,,,,,,,,,,,
Trip13,NSW0506,Eucalyptus sideroxylon,WGS84,-33.82323411,147.3650443,19-OCT-19 10:01:59AM,269.533325,Helen Bothwell,Y,N on Bodells Ln,Lots of fruit,,,,,,,,,,,,,,,,,,
Trip13,NSW0507,Eucalyptus sideroxylon,WGS84,-33.81432943,147.3661022,19-OCT-19 10:14:20AM,271.215698,Helen Bothwell,Y,N on Bodells Ln,~8 fruits,,,,,,,,,,,,,,,,,,
Trip13,NSW0508,Eucalyptus sideroxylon,WGS84,-34.0877736,147.1423743,19-OCT-19 11:05:45AM,281.309326,Helen Bothwell,Y,S on A39,Fruits and leaves on smaller side,,,,,,,,,,,,,,,,,,
Trip13,NSW0509,Eucalyptus sideroxylon,WGS84,-34.12744381,147.1250512,19-OCT-19 11:18:38AM,317.358643,Helen Bothwell,Y,S on A39,Fruits and leaves on smaller side,,,,,,,,,,,,,,,,,,
Trip13,NSW0510,Eucalyptus sideroxylon (hyb?),WGS84,-34.13608228,147.1169113,19-OCT-19 11:32:41AM,316.637573,Helen Bothwell,Y,W on Bartels Ln,"Bark grayer, leaves and fruits smaller, leaves hammered w pathogens",Big stands of Esid all through here,,,,,,,,,,,,,,,,,
Trip13,NSW0511,Eucalyptus melliodora (hyb?),WGS84,-34.13130744,147.0791649,19-OCT-19 11:49:04AM,277.704468,Helen Bothwell,Y,W on Bartels Ln,"Emel, heavy w 5/6-valved fruits, fruits in clusters of 7 both axial and terminal, leaves quite green and narrow, possible hyb?",,,,,,,,,,,,,,,,,,
Trip13,NSW0512,Eucalyptus sideroxylon,WGS84,-34.12057702,146.9954963,19-OCT-19 12:03:00PM,294.046753,Helen Bothwell,Y,W on Bartels Ln,"Good leaves and larger fruits, red-tinged bark furrows, lots of fruit, pathogens",,,,,,,,,,,,,,,,,,
Trip13,NSW0513,Eucalyptus sideroxylon,WGS84,-34.11738225,146.971972,19-OCT-19 12:11:18PM,289.961182,Helen Bothwell,N,"S on Richards Lane, W on Jillett","Leaves only; finally a tree not loaded w pathogens, healthy looking leaves",,,,,,,,,,,,,,,,,,
Trip13,NSW0514,Eucalyptus sideroxylon,WGS84,-34.15737776,146.9196113,19-OCT-19 12:28:48PM,314.9552,Helen Bothwell,Y,W on Jillett,Lots of fruits and pathogens,,,,,,,,,,,,,,,,,,
Trip13,NSW0515,Eucalyptus sideroxylon,WGS84,-34.1610798,146.84587,19-OCT-19 12:44:42PM,202.241455,Helen Bothwell,Y,"E on Kittos Ln, S on Bygoo Rd, W on MacDermotts Lane, S on Gunn",Many fruits,,,,,,,,,,,,,,,,,,
Trip13,NSW0516,Eucalyptus sideroxylon,WGS84,-34.21314491,146.7332754,19-OCT-19 1:42:01PM,177.728149,Helen Bothwell,Y,S on Gunn,Fruits and lots of leaf pathogens,,,,,,,,,,,,,,,,,,
Trip13,NSW0517,Eucalyptus sideroxylon,WGS84,-34.22329808,146.7314815,19-OCT-19 1:48:26PM,181.333008,Helen Bothwell,Y,E on Manglesdorf Rd,"Lots of fruits, healthier leaves",,,,,,,,,,,,,,,,,,
Trip13,NSW0518,Eucalyptus sideroxylon (hyb?),WGS84,-34.2451176,146.757917,19-OCT-19 1:58:11PM,198.156006,Helen Bothwell,Y,E on Manglesdorf Rd,Leaves and fruits small for Esid,,,,,,,,,,,,,,,,,,
Trip13,NSW0519,Eucalyptus sideroxylon (hyb?),WGS84,-34.25519357,146.7759933,19-OCT-19 2:10:33PM,208.249756,Helen Bothwell,F,S on Spencers Lane,"Leaves and fruits small for Esid, bark a bit grayer",,,,,,,,,,,,,,,,,,
Trip13,NSW0520,Eucalyptus sideroxylon,WGS84,-34.27350392,146.7518532,19-OCT-19 2:28:59PM,193.109131,Helen Bothwell,Y,S on Humby Rd,"Good Esid, lots of big plump fruits, healthy larger leaves",,,,,,,,,,,,,,,,,,
Trip13,NSW0521,Eucalyptus sideroxylon,WGS84,-34.28865999,146.7977522,19-OCT-19 2:37:03PM,228.437256,Helen Bothwell,Y,S on Humby Rd,Lots of fruit,,,,,,,,,,,,,,,,,,
Trip13,NSW0522,Eucalyptus melliodora?,WGS84,-34.31833612,146.7809253,19-OCT-19 2:54:22PM,206.567505,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0523,Eucalyptus melliodora,WGS84,-34.7388676,146.5693881,19-OCT-19 4:12:44PM,163.308472,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0524,Eucalyptus melliodora,WGS84,-34.77032237,146.5497958,20-OCT-19 9:28:03AM,151.772705,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0525,Eucalyptus melliodora,WGS84,-35.06083787,147.0545087,20-OCT-19 10:16:14AM,174.123169,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0526,Eucalyptus melliodora,WGS84,-35.07905753,147.1103599,20-OCT-19 10:33:55AM,177.007202,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0527,Eucalyptus melliodora,WGS84,-35.0318841,147.1465966,20-OCT-19 11:10:33AM,176.286133,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0528,Eucalyptus melliodora,WGS84,-35.05788468,147.1865108,20-OCT-19 11:24:33AM,179.650757,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0529,Eucalyptus melliodora??,WGS84,-35.05720256,147.3731325,20-OCT-19 11:51:42AM,223.390381,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0530,Eucalyptus melliodora,WGS84,-35.02321906,147.4172187,20-OCT-19 12:28:35PM,258.958862,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0531,Eucalyptus melliodora,WGS84,-34.97712839,147.4391223,20-OCT-19 12:43:58PM,226.995361,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0532,Eucalyptus melliodora,WGS84,-34.82400267,147.5225195,20-OCT-19 1:32:23PM,267.370361,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0533,Eucalyptus melliodora,WGS84,-34.71558318,147.5382085,20-OCT-19 2:09:54PM,294.527344,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0534,Eucalyptus melliodora??,WGS84,-34.72163608,147.6067192,20-OCT-19 2:35:17PM,292.364502,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0535,Eucalyptus melliodora,WGS84,-34.72682549,147.6186179,20-OCT-19 2:41:42PM,284.674072,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0536,Box??,WGS84,-34.7517298,147.7099825,20-OCT-19 3:00:28PM,301.737305,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0537,Eucalyptus melliodora,WGS84,-34.79032159,147.673035,20-OCT-19 3:22:55PM,312.792236,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0538,Eucalyptus melliodora,WGS84,-34.8016924,147.5910846,20-OCT-19 3:41:58PM,291.162842,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0539,Eucalyptus melliodora,WGS84,-34.81067277,147.5715215,20-OCT-19 3:51:19PM,288.038574,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0540,Eucalyptus melliodora,WGS84,-34.92185226,147.667587,20-OCT-19 4:26:30PM,323.847412,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0541,Eucalyptus melliodora??,WGS84,-34.98443247,147.687187,20-OCT-19 4:53:16PM,261.602539,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0542,Eucalyptus melliodora,WGS84,-34.98851555,147.6876748,20-OCT-19 4:57:39PM,256.795898,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0543,Eucalyptus melliodora,WGS84,-35.02589531,147.7058891,20-OCT-19 5:13:21PM,234.205078,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0544,Eucalyptus melliodora,WGS84,-35.02020249,147.7697033,20-OCT-19 5:30:36PM,329.615234,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0546,Eucalyptus melliodora,WGS84,-35.00758672,147.8405572,20-OCT-19 5:54:34PM,219.7854,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0547,Eucalyptus melliodora hyb?,WGS84,-34.98725424,147.8328798,20-OCT-19 6:04:40PM,224.592041,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0548,Eucalyptus melliodora hyb?,WGS84,-34.94608484,147.7772831,20-OCT-19 6:23:56PM,245.019897,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0552,Eucalyptus melliodora,WGS84,-34.57942729,148.0900447,21-OCT-19 9:26:33AM,423.343018,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0553,Eucalyptus melliodora,WGS84,-34.483843,148.1614625,21-OCT-19 9:43:10AM,499.767334,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0554,Eucalyptus melliodora?,WGS84,-34.48423611,148.1748775,21-OCT-19 10:00:45AM,516.59021,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0555,Eucalyptus melliodora,WGS84,-34.52777054,148.2749628,21-OCT-19 10:27:05AM,447.375854,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0556,Eucalyptus melliodora,WGS84,-34.60714432,148.5041421,21-OCT-19 11:09:31AM,459.632568,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0557,Eucalyptus melliodora,WGS84,-34.64074653,148.570309,21-OCT-19 11:27:10AM,484.386353,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0558,Eucalyptus melliodora,WGS84,-34.67664412,148.6228865,21-OCT-19 11:42:49AM,475.253784,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip13,NSW0559,Eucalyptus melliodora,WGS84,-34.71849429,148.6609773,21-OCT-19 12:00:18PM,457.469604,Helen Bothwell,,,,,,,,,,,,,,,,,,,,,
Trip14,NSW0560,Eucalyptus melliodora,WGS84,-36.61723894,149.5199202,01-NOV-19 12:12:53PM,253.912109,Helen Bothwell & Reshmi Gaju,,,,,,,,,,,,,,,,,,,,,
Trip14,NSW0561,Eucalyptus melliodora,WGS84,-36.62103083,149.5702371,01-NOV-19 12:32:32PM,227.716309,Helen Bothwell & Reshmi Gaju,,,,,,,,,,,,,,,,,,,,,
